household_id,sample_type,Target,Well,Cq,Cq_sd,Result,detect
HH073,produce,Salmonella,F4,22.17,0.79,Positive,1
HH073,produce,Sapovirus,F5,NA,NA,Negative,0
HH073,produce,Shigella,F6,NA,NA,Negative,0
HH073,produce,Sketa22,G1,NA,NA,Negative,0
HH073,produce,Spiked_Extraction_Control,G2,NA,NA,Negative,0
HH073,produce,Strongyloides,G3,NA,NA,Negative,0
HH073,produce,Trichuris,G4,NA,NA,Negative,0
HH073,produce,Vibrio cholerae,G5,26.68,0.41,Positive,1
HH073,produce,Yersinia enterocolitica,G6,NA,NA,Negative,0
HH073,produce,blaCTX-M,H1,NA,NA,Negative,0
HH073,produce,blaNDM,H2,NA,NA,Negative,0
HH073,produce,mecA,H3,NA,NA,Negative,0
HH073,produce,qnrS,H4,26.23,0.36,Positive,1
HH073,produce,sul1,H5,24.13,0.8,Positive,1
HH073,produce,tetA,H6,NA,NA,Negative,0
HH074,compost,Adenovirus 40/41,A1,NA,NA,Negative,0
HH074,compost,Aeromonas,A2,23.73,0.45,Positive,1
HH074,compost,Ancylostoma,A3,NA,NA,Negative,0
HH074,compost,Ascaris,A4,NA,NA,Negative,0
HH074,compost,Astrovirus,A5,32.55,0.48,Positive,1
HH074,compost,BacHum,A6,NA,NA,Negative,0
HH074,compost,Bacteroides fragilis,B1,24.5,0.15,Positive,1
HH074,compost,Blastocystis,B2,NA,NA,Equivocal,0
HH074,compost,Campylobacter,B3,31.93,0.65,Positive,1
HH074,compost,Clostridium difficile,B4,NA,NA,Negative,0
HH074,compost,CrAssphage,B5,NA,NA,Negative,0
HH074,compost,Cryptosporidium,B6,27.28,0.91,Positive,1
HH074,compost,Cyclospora,C1,NA,NA,Negative,0
HH074,compost,Dientamoeba fragilis,C2,NA,NA,Negative,0
HH074,compost,E. coli O157,C3,NA,NA,Negative,0
HH074,compost,EAEC,C4,27.53,0.4,Positive,1
HH074,compost,EPEC,C5,23.2,0.2,Positive,1
HH074,compost,ETEC,C6,NA,NA,Negative,0
HH074,compost,Entamoeba histolytica,D1,28.08,0.96,Positive,1
HH074,compost,Enterovirus,D2,26.15,0.43,Positive,1
HH074,compost,Giardia,D3,NA,NA,Negative,0
HH074,compost,HF183,D4,29.47,0.11,Positive,1
HH074,compost,Helicobacter pylori,D5,NA,NA,Negative,0
HH074,compost,Hepatitis A,D6,NA,NA,Negative,0
HH074,compost,Hepatitis E,E1,NA,NA,Negative,0
HH074,compost,Listeria monocytogenes,E2,26.36,0.92,Positive,1
HH074,compost,MS2,E3,NA,NA,Negative,0
HH074,compost,Necator,E4,NA,NA,Negative,0
HH074,compost,No Template Control,E5,NA,NA,Equivocal,0
HH074,compost,Norovirus GI,E6,33.96,0.92,Positive,1
HH074,compost,Norovirus GII,F1,NA,NA,Equivocal,0
HH074,compost,Rotavirus A,F2,29.66,0.87,Positive,1
HH074,compost,STEC,F3,NA,NA,Negative,0
HH074,compost,Salmonella,F4,28.19,0.55,Positive,1
HH074,compost,Sapovirus,F5,NA,NA,Negative,0
HH074,compost,Shigella,F6,30.08,0.34,Positive,1
HH074,compost,Sketa22,G1,NA,NA,Negative,0
HH074,compost,Spiked_Extraction_Control,G2,NA,NA,Negative,0
HH074,compost,Strongyloides,G3,NA,NA,Negative,0
HH074,compost,Trichuris,G4,27.59,0.46,Positive,1
HH074,compost,Vibrio cholerae,G5,22.99,0.25,Positive,1
HH074,compost,Yersinia enterocolitica,G6,NA,NA,Negative,0
HH074,compost,blaCTX-M,H1,23.63,0.9,Positive,1
HH074,compost,blaNDM,H2,22.56,0.41,Positive,1
HH074,compost,mecA,H3,NA,NA,Negative,0
HH074,compost,qnrS,H4,27.08,0.13,Positive,1
HH074,compost,sul1,H5,NA,NA,Negative,0
HH074,compost,tetA,H6,NA,NA,Negative,0
HH074,effluent,Adenovirus 40/41,A1,29.01,0.59,Positive,1
HH074,effluent,Aeromonas,A2,30.8,0.95,Positive,1
HH074,effluent,Ancylostoma,A3,NA,NA,Negative,0
HH074,effluent,Ascaris,A4,NA,NA,Negative,0
HH074,effluent,Astrovirus,A5,31.94,0.2,Positive,1
HH074,effluent,BacHum,A6,NA,NA,Negative,0
HH074,effluent,Bacteroides fragilis,B1,33.83,0.34,Positive,1
HH074,effluent,Blastocystis,B2,NA,NA,Negative,0
HH074,effluent,Campylobacter,B3,NA,NA,Negative,0
HH074,effluent,Clostridium difficile,B4,34.87,0.12,Positive,1
HH074,effluent,CrAssphage,B5,NA,NA,Negative,0
HH074,effluent,Cryptosporidium,B6,32.91,0.74,Positive,1
HH074,effluent,Cyclospora,C1,20.03,0.98,Positive,1
HH074,effluent,Dientamoeba fragilis,C2,NA,NA,Negative,0
HH074,effluent,E. coli O157,C3,32.95,0.29,Positive,1
HH074,effluent,EAEC,C4,30.82,0.91,Positive,1
HH074,effluent,EPEC,C5,28.62,0.71,Positive,1
HH074,effluent,ETEC,C6,NA,NA,Negative,0
HH074,effluent,Entamoeba histolytica,D1,NA,NA,Negative,0
HH074,effluent,Enterovirus,D2,NA,NA,Negative,0
HH074,effluent,Giardia,D3,26.92,0.55,Positive,1
HH074,effluent,HF183,D4,NA,NA,Negative,0
HH074,effluent,Helicobacter pylori,D5,NA,NA,Negative,0
HH074,effluent,Hepatitis A,D6,NA,NA,Equivocal,0
HH074,effluent,Hepatitis E,E1,NA,NA,Negative,0
HH074,effluent,Listeria monocytogenes,E2,NA,NA,Negative,0
HH074,effluent,MS2,E3,NA,NA,Negative,0
HH074,effluent,Necator,E4,27.42,0.91,Positive,1
HH074,effluent,No Template Control,E5,NA,NA,Negative,0
HH074,effluent,Norovirus GI,E6,21.38,0.45,Positive,1
HH074,effluent,Norovirus GII,F1,NA,NA,Equivocal,0
HH074,effluent,Rotavirus A,F2,NA,NA,Equivocal,0
HH074,effluent,STEC,F3,26.19,0.14,Positive,1
HH074,effluent,Salmonella,F4,26.43,0.3,Positive,1
HH074,effluent,Sapovirus,F5,20.93,0.16,Positive,1
HH074,effluent,Shigella,F6,NA,NA,Negative,0
HH074,effluent,Sketa22,G1,NA,NA,Negative,0
HH074,effluent,Spiked_Extraction_Control,G2,NA,NA,Negative,0
HH074,effluent,Strongyloides,G3,28.14,0.14,Positive,1
HH074,effluent,Trichuris,G4,NA,NA,Negative,0
HH074,effluent,Vibrio cholerae,G5,34.83,0.13,Positive,1
HH074,effluent,Yersinia enterocolitica,G6,NA,NA,Negative,0
HH074,effluent,blaCTX-M,H1,NA,NA,Negative,0
HH074,effluent,blaNDM,H2,27.63,0.51,Positive,1
HH074,effluent,mecA,H3,NA,NA,Negative,0
HH074,effluent,qnrS,H4,21.75,0.96,Positive,1
HH074,effluent,sul1,H5,NA,NA,Negative,0
HH074,effluent,tetA,H6,NA,NA,Negative,0
HH074,produce,Adenovirus 40/41,A1,NA,NA,Negative,0
HH074,produce,Aeromonas,A2,31.98,0.36,Positive,1
HH074,produce,Ancylostoma,A3,NA,NA,Negative,0
HH074,produce,Ascaris,A4,NA,NA,Negative,0
HH074,produce,Astrovirus,A5,NA,NA,Negative,0
HH074,produce,BacHum,A6,NA,NA,Negative,0
HH074,produce,Bacteroides fragilis,B1,NA,NA,Negative,0
HH074,produce,Blastocystis,B2,NA,NA,Negative,0
HH074,produce,Campylobacter,B3,NA,NA,Equivocal,0
HH074,produce,Clostridium difficile,B4,NA,NA,Negative,0
HH074,produce,CrAssphage,B5,NA,NA,Negative,0
HH074,produce,Cryptosporidium,B6,NA,NA,Negative,0
HH074,produce,Cyclospora,C1,NA,NA,Negative,0
HH074,produce,Dientamoeba fragilis,C2,NA,NA,Equivocal,0
HH074,produce,E. coli O157,C3,NA,NA,Negative,0
HH074,produce,EAEC,C4,NA,NA,Negative,0
HH074,produce,EPEC,C5,NA,NA,Negative,0
HH074,produce,ETEC,C6,NA,NA,Negative,0
HH074,produce,Entamoeba histolytica,D1,32.67,0.93,Positive,1
HH074,produce,Enterovirus,D2,NA,NA,Negative,0
HH074,produce,Giardia,D3,NA,NA,Negative,0
HH074,produce,HF183,D4,NA,NA,Negative,0
HH074,produce,Helicobacter pylori,D5,NA,NA,Negative,0
HH074,produce,Hepatitis A,D6,NA,NA,Equivocal,0
HH074,produce,Hepatitis E,E1,NA,NA,Negative,0
HH074,produce,Listeria monocytogenes,E2,NA,NA,Negative,0
HH074,produce,MS2,E3,NA,NA,Negative,0
HH074,produce,Necator,E4,NA,NA,Negative,0
HH074,produce,No Template Control,E5,NA,NA,Negative,0
HH074,produce,Norovirus GI,E6,24.2,0.44,Positive,1
HH074,produce,Norovirus GII,F1,NA,NA,Negative,0
HH074,produce,Rotavirus A,F2,NA,NA,Equivocal,0
HH074,produce,STEC,F3,27.63,0.31,Positive,1
HH074,produce,Salmonella,F4,NA,NA,Negative,0
HH074,produce,Sapovirus,F5,NA,NA,Negative,0
HH074,produce,Shigella,F6,NA,NA,Negative,0
HH074,produce,Sketa22,G1,NA,NA,Negative,0
HH074,produce,Spiked_Extraction_Control,G2,NA,NA,Negative,0
HH074,produce,Strongyloides,G3,NA,NA,Negative,0
HH074,produce,Trichuris,G4,NA,NA,Negative,0
HH074,produce,Vibrio cholerae,G5,22.52,0.49,Positive,1
HH074,produce,Yersinia enterocolitica,G6,20.13,0.91,Positive,1
HH074,produce,blaCTX-M,H1,22.88,0.53,Positive,1
HH074,produce,blaNDM,H2,NA,NA,Negative,0
HH074,produce,mecA,H3,NA,NA,Negative,0
HH074,produce,qnrS,H4,NA,NA,Negative,0
HH074,produce,sul1,H5,NA,NA,Negative,0
HH074,produce,tetA,H6,NA,NA,Negative,0
HH075,compost,Adenovirus 40/41,A1,NA,NA,Negative,0
HH075,compost,Aeromonas,A2,NA,NA,Negative,0
HH075,compost,Ancylostoma,A3,NA,NA,Negative,0
HH075,compost,Ascaris,A4,NA,NA,Negative,0
HH075,compost,Astrovirus,A5,NA,NA,Negative,0
HH075,compost,BacHum,A6,NA,NA,Negative,0
HH075,compost,Bacteroides fragilis,B1,NA,NA,Equivocal,0
HH075,compost,Blastocystis,B2,NA,NA,Negative,0
HH075,compost,Campylobacter,B3,31.19,0.86,Positive,1
HH075,compost,Clostridium difficile,B4,32.09,0.47,Positive,1
HH075,compost,CrAssphage,B5,NA,NA,Negative,0
HH075,compost,Cryptosporidium,B6,NA,NA,Negative,0
HH075,compost,Cyclospora,C1,NA,NA,Negative,0
HH075,compost,Dientamoeba fragilis,C2,NA,NA,Negative,0
HH075,compost,E. coli O157,C3,20.46,0.67,Positive,1
HH075,compost,EAEC,C4,32.7,0.28,Positive,1
HH075,compost,EPEC,C5,NA,NA,Negative,0
HH075,compost,ETEC,C6,NA,NA,Negative,0
HH075,compost,Entamoeba histolytica,D1,NA,NA,Negative,0
HH075,compost,Enterovirus,D2,NA,NA,Negative,0
HH075,compost,Giardia,D3,NA,NA,Negative,0
HH075,compost,HF183,D4,NA,NA,Negative,0
HH075,compost,Helicobacter pylori,D5,NA,NA,Negative,0
HH075,compost,Hepatitis A,D6,NA,NA,Negative,0
HH075,compost,Hepatitis E,E1,NA,NA,Negative,0
HH075,compost,Listeria monocytogenes,E2,NA,NA,Negative,0
HH075,compost,MS2,E3,NA,NA,Negative,0
HH075,compost,Necator,E4,NA,NA,Negative,0
HH075,compost,No Template Control,E5,NA,NA,Negative,0
HH075,compost,Norovirus GI,E6,28.38,0.63,Positive,1
HH075,compost,Norovirus GII,F1,NA,NA,Negative,0
HH075,compost,Rotavirus A,F2,NA,NA,Negative,0
HH075,compost,STEC,F3,NA,NA,Negative,0
HH075,compost,Salmonella,F4,27.13,0.55,Positive,1
HH075,compost,Sapovirus,F5,NA,NA,Negative,0
HH075,compost,Shigella,F6,NA,NA,Negative,0
HH075,compost,Sketa22,G1,NA,NA,Negative,0
HH075,compost,Spiked_Extraction_Control,G2,NA,NA,Negative,0
HH075,compost,Strongyloides,G3,32.69,0.87,Positive,1
HH075,compost,Trichuris,G4,NA,NA,Negative,0
HH075,compost,Vibrio cholerae,G5,32.85,0.6,Positive,1
HH075,compost,Yersinia enterocolitica,G6,NA,NA,Negative,0
HH075,compost,blaCTX-M,H1,NA,NA,Negative,0
HH075,compost,blaNDM,H2,23.31,0.67,Positive,1
HH075,compost,mecA,H3,NA,NA,Negative,0
HH075,compost,qnrS,H4,NA,NA,Negative,0
HH075,compost,sul1,H5,NA,NA,Negative,0
HH075,compost,tetA,H6,NA,NA,Negative,0
HH075,effluent,Adenovirus 40/41,A1,NA,NA,Negative,0
HH075,effluent,Aeromonas,A2,NA,NA,Negative,0
HH075,effluent,Ancylostoma,A3,NA,NA,Negative,0
HH075,effluent,Ascaris,A4,NA,NA,Negative,0
HH075,effluent,Astrovirus,A5,23.2,0.6,Positive,1
HH075,effluent,BacHum,A6,NA,NA,Negative,0
HH075,effluent,Bacteroides fragilis,B1,27,0.61,Positive,1
HH075,effluent,Blastocystis,B2,NA,NA,Negative,0
HH075,effluent,Campylobacter,B3,NA,NA,Negative,0
HH075,effluent,Clostridium difficile,B4,NA,NA,Negative,0
HH075,effluent,CrAssphage,B5,NA,NA,Negative,0
HH075,effluent,Cryptosporidium,B6,25.95,0.98,Positive,1
HH075,effluent,Cyclospora,C1,NA,NA,Negative,0
HH075,effluent,Dientamoeba fragilis,C2,NA,NA,Negative,0
HH075,effluent,E. coli O157,C3,NA,NA,Negative,0
HH075,effluent,EAEC,C4,NA,NA,Equivocal,0
HH075,effluent,EPEC,C5,30.05,0.44,Positive,1
HH075,effluent,ETEC,C6,NA,NA,Negative,0
HH075,effluent,Entamoeba histolytica,D1,NA,NA,Negative,0
HH075,effluent,Enterovirus,D2,NA,NA,Negative,0
HH075,effluent,Giardia,D3,NA,NA,Negative,0
HH075,effluent,HF183,D4,NA,NA,Negative,0
HH075,effluent,Helicobacter pylori,D5,NA,NA,Negative,0
HH075,effluent,Hepatitis A,D6,NA,NA,Negative,0
HH075,effluent,Hepatitis E,E1,NA,NA,Negative,0
HH075,effluent,Listeria monocytogenes,E2,30.14,0.2,Positive,1
HH075,effluent,MS2,E3,NA,NA,Negative,0
HH075,effluent,Necator,E4,20.16,0.27,Positive,1
HH075,effluent,No Template Control,E5,NA,NA,Negative,0
HH075,effluent,Norovirus GI,E6,30.68,0.93,Positive,1
HH075,effluent,Norovirus GII,F1,21.13,0.87,Positive,1
HH075,effluent,Rotavirus A,F2,20.37,0.19,Positive,1
HH075,effluent,STEC,F3,21.44,0.38,Positive,1
HH075,effluent,Salmonella,F4,29.45,0.89,Positive,1
HH075,effluent,Sapovirus,F5,NA,NA,Negative,0
HH075,effluent,Shigella,F6,32.64,0.85,Positive,1
HH075,effluent,Sketa22,G1,NA,NA,Negative,0
HH075,effluent,Spiked_Extraction_Control,G2,NA,NA,Negative,0
HH075,effluent,Strongyloides,G3,33.17,0.33,Positive,1
HH075,effluent,Trichuris,G4,NA,NA,Negative,0
HH075,effluent,Vibrio cholerae,G5,30.49,0.66,Positive,1
HH075,effluent,Yersinia enterocolitica,G6,NA,NA,Negative,0
HH075,effluent,blaCTX-M,H1,NA,NA,Negative,0
HH075,effluent,blaNDM,H2,NA,NA,Negative,0
HH075,effluent,mecA,H3,NA,NA,Negative,0
HH075,effluent,qnrS,H4,21.44,0.77,Positive,1
HH075,effluent,sul1,H5,NA,NA,Negative,0
HH075,effluent,tetA,H6,NA,NA,Negative,0
HH075,produce,Adenovirus 40/41,A1,NA,NA,Equivocal,0
HH075,produce,Aeromonas,A2,NA,NA,Negative,0
HH075,produce,Ancylostoma,A3,25.22,0.1,Positive,1
HH075,produce,Ascaris,A4,NA,NA,Negative,0
HH075,produce,Astrovirus,A5,NA,NA,Negative,0
HH075,produce,BacHum,A6,NA,NA,Negative,0
HH075,produce,Bacteroides fragilis,B1,NA,NA,Equivocal,0
HH075,produce,Blastocystis,B2,NA,NA,Negative,0
HH075,produce,Campylobacter,B3,NA,NA,Negative,0
HH075,produce,Clostridium difficile,B4,30.81,0.47,Positive,1
HH075,produce,CrAssphage,B5,NA,NA,Negative,0
HH075,produce,Cryptosporidium,B6,NA,NA,Negative,0
HH075,produce,Cyclospora,C1,26.2,0.43,Positive,1
HH075,produce,Dientamoeba fragilis,C2,NA,NA,Negative,0
HH075,produce,E. coli O157,C3,NA,NA,Negative,0
HH075,produce,EAEC,C4,NA,NA,Negative,0
HH075,produce,EPEC,C5,34.87,0.62,Positive,1
HH075,produce,ETEC,C6,NA,NA,Negative,0
HH075,produce,Entamoeba histolytica,D1,NA,NA,Negative,0
HH075,produce,Enterovirus,D2,27.95,0.74,Positive,1
HH075,produce,Giardia,D3,NA,NA,Negative,0
HH075,produce,HF183,D4,NA,NA,Negative,0
HH075,produce,Helicobacter pylori,D5,NA,NA,Negative,0
HH075,produce,Hepatitis A,D6,NA,NA,Equivocal,0
HH075,produce,Hepatitis E,E1,NA,NA,Negative,0
HH075,produce,Listeria monocytogenes,E2,NA,NA,Negative,0
HH075,produce,MS2,E3,NA,NA,Negative,0
HH075,produce,Necator,E4,NA,NA,Negative,0
HH075,produce,No Template Control,E5,NA,NA,Negative,0
HH075,produce,Norovirus GI,E6,NA,NA,Negative,0
HH075,produce,Norovirus GII,F1,NA,NA,Negative,0
HH075,produce,Rotavirus A,F2,NA,NA,Negative,0
HH075,produce,STEC,F3,21.65,0.85,Positive,1
HH075,produce,Salmonella,F4,NA,NA,Negative,0
HH075,produce,Sapovirus,F5,NA,NA,Negative,0
HH075,produce,Shigella,F6,NA,NA,Negative,0
HH075,produce,Sketa22,G1,NA,NA,Negative,0
HH075,produce,Spiked_Extraction_Control,G2,NA,NA,Negative,0
HH075,produce,Strongyloides,G3,22.31,0.67,Positive,1
HH075,produce,Trichuris,G4,34.69,0.55,Positive,1
HH075,produce,Vibrio cholerae,G5,NA,NA,Negative,0
HH075,produce,Yersinia enterocolitica,G6,NA,NA,Negative,0
HH075,produce,blaCTX-M,H1,NA,NA,Negative,0
HH075,produce,blaNDM,H2,NA,NA,Negative,0
HH075,produce,mecA,H3,NA,NA,Negative,0
HH075,produce,qnrS,H4,NA,NA,Equivocal,0
HH075,produce,sul1,H5,NA,NA,Negative,0
HH075,produce,tetA,H6,NA,NA,Negative,0
HH076,compost,Adenovirus 40/41,A1,25.85,0.92,Positive,1
HH076,compost,Aeromonas,A2,NA,NA,Negative,0
HH076,compost,Ancylostoma,A3,23.25,0.59,Positive,1
HH076,compost,Ascaris,A4,NA,NA,Negative,0
HH076,compost,Astrovirus,A5,NA,NA,Equivocal,0
HH076,compost,BacHum,A6,NA,NA,Negative,0
HH076,compost,Bacteroides fragilis,B1,21.48,0.97,Positive,1
HH076,compost,Blastocystis,B2,NA,NA,Negative,0
HH076,compost,Campylobacter,B3,29.17,0.92,Positive,1
HH076,compost,Clostridium difficile,B4,NA,NA,Negative,0
HH076,compost,CrAssphage,B5,32.36,0.38,Positive,1
HH076,compost,Cryptosporidium,B6,NA,NA,Negative,0
HH076,compost,Cyclospora,C1,NA,NA,Negative,0
HH076,compost,Dientamoeba fragilis,C2,NA,NA,Negative,0
HH076,compost,E. coli O157,C3,NA,NA,Negative,0
HH076,compost,EAEC,C4,NA,NA,Equivocal,0
HH076,compost,EPEC,C5,26.63,0.68,Positive,1
HH076,compost,ETEC,C6,NA,NA,Negative,0
HH076,compost,Entamoeba histolytica,D1,NA,NA,Negative,0
HH076,compost,Enterovirus,D2,NA,NA,Negative,0
HH076,compost,Giardia,D3,28.18,0.32,Positive,1
HH076,compost,HF183,D4,NA,NA,Negative,0
HH076,compost,Helicobacter pylori,D5,30.07,0.91,Positive,1
HH076,compost,Hepatitis A,D6,31.75,0.89,Positive,1
HH076,compost,Hepatitis E,E1,NA,NA,Negative,0
HH076,compost,Listeria monocytogenes,E2,NA,NA,Negative,0
HH076,compost,MS2,E3,NA,NA,Negative,0
HH076,compost,Necator,E4,31.47,0.84,Positive,1
HH076,compost,No Template Control,E5,NA,NA,Negative,0
HH076,compost,Norovirus GI,E6,27.01,0.22,Positive,1
HH076,compost,Norovirus GII,F1,NA,NA,Negative,0
HH076,compost,Rotavirus A,F2,30.31,0.97,Positive,1
HH076,compost,STEC,F3,34.09,0.99,Positive,1
HH076,compost,Salmonella,F4,NA,NA,Negative,0
HH076,compost,Sapovirus,F5,NA,NA,Negative,0
HH076,compost,Shigella,F6,NA,NA,Negative,0
HH076,compost,Sketa22,G1,NA,NA,Negative,0
HH076,compost,Spiked_Extraction_Control,G2,NA,NA,Negative,0
HH076,compost,Strongyloides,G3,21.69,0.59,Positive,1
HH076,compost,Trichuris,G4,NA,NA,Negative,0
HH076,compost,Vibrio cholerae,G5,NA,NA,Negative,0
HH076,compost,Yersinia enterocolitica,G6,31.42,0.97,Positive,1
HH076,compost,blaCTX-M,H1,NA,NA,Negative,0
HH076,compost,blaNDM,H2,NA,NA,Negative,0
HH076,compost,mecA,H3,NA,NA,Negative,0
HH076,compost,qnrS,H4,20.07,0.46,Positive,1
HH076,compost,sul1,H5,NA,NA,Negative,0
HH076,compost,tetA,H6,NA,NA,Negative,0
HH076,effluent,Adenovirus 40/41,A1,NA,NA,Equivocal,0
HH076,effluent,Aeromonas,A2,NA,NA,Negative,0
HH076,effluent,Ancylostoma,A3,NA,NA,Equivocal,0
HH076,effluent,Ascaris,A4,NA,NA,Negative,0
HH076,effluent,Astrovirus,A5,NA,NA,Negative,0
HH076,effluent,BacHum,A6,34.32,0.49,Positive,1
HH076,effluent,Bacteroides fragilis,B1,23.34,0.72,Positive,1
HH076,effluent,Blastocystis,B2,NA,NA,Negative,0
HH076,effluent,Campylobacter,B3,NA,NA,Negative,0
HH076,effluent,Clostridium difficile,B4,31.75,0.78,Positive,1
HH076,effluent,CrAssphage,B5,NA,NA,Negative,0
HH076,effluent,Cryptosporidium,B6,33.64,0.19,Positive,1
HH076,effluent,Cyclospora,C1,NA,NA,Negative,0
HH076,effluent,Dientamoeba fragilis,C2,NA,NA,Negative,0
HH076,effluent,E. coli O157,C3,34.01,0.14,Positive,1
HH076,effluent,EAEC,C4,31.35,0.8,Positive,1
HH076,effluent,EPEC,C5,29.89,0.14,Positive,1
HH076,effluent,ETEC,C6,NA,NA,Negative,0
HH076,effluent,Entamoeba histolytica,D1,NA,NA,Negative,0
HH076,effluent,Enterovirus,D2,NA,NA,Negative,0
HH076,effluent,Giardia,D3,31.06,0.76,Positive,1
HH076,effluent,HF183,D4,NA,NA,Negative,0
HH076,effluent,Helicobacter pylori,D5,NA,NA,Negative,0
HH076,effluent,Hepatitis A,D6,NA,NA,Negative,0
HH076,effluent,Hepatitis E,E1,33.47,0.56,Positive,1
HH076,effluent,Listeria monocytogenes,E2,NA,NA,Equivocal,0
HH076,effluent,MS2,E3,NA,NA,Negative,0
HH076,effluent,Necator,E4,NA,NA,Negative,0
HH076,effluent,No Template Control,E5,NA,NA,Negative,0
HH076,effluent,Norovirus GI,E6,33.79,0.91,Positive,1
HH076,effluent,Norovirus GII,F1,NA,NA,Negative,0
HH076,effluent,Rotavirus A,F2,23.35,0.94,Positive,1
HH076,effluent,STEC,F3,20.96,0.64,Positive,1
HH076,effluent,Salmonella,F4,33.8,0.25,Positive,1
HH076,effluent,Sapovirus,F5,NA,NA,Negative,0
HH076,effluent,Shigella,F6,NA,NA,Equivocal,0
HH076,effluent,Sketa22,G1,NA,NA,Negative,0
HH076,effluent,Spiked_Extraction_Control,G2,28.29,0.13,Positive,1
HH076,effluent,Strongyloides,G3,25.37,0.21,Positive,1
HH076,effluent,Trichuris,G4,NA,NA,Negative,0
HH076,effluent,Vibrio cholerae,G5,23.57,0.47,Positive,1
HH076,effluent,Yersinia enterocolitica,G6,31.57,0.28,Positive,1
HH076,effluent,blaCTX-M,H1,NA,NA,Negative,0
HH076,effluent,blaNDM,H2,NA,NA,Negative,0
HH076,effluent,mecA,H3,NA,NA,Negative,0
HH076,effluent,qnrS,H4,24.08,0.89,Positive,1
HH076,effluent,sul1,H5,NA,NA,Negative,0
HH076,effluent,tetA,H6,NA,NA,Equivocal,0
HH076,produce,Adenovirus 40/41,A1,25.04,0.83,Positive,1
HH076,produce,Aeromonas,A2,NA,NA,Negative,0
HH076,produce,Ancylostoma,A3,NA,NA,Negative,0
HH076,produce,Ascaris,A4,34.32,0.1,Positive,1
HH076,produce,Astrovirus,A5,NA,NA,Negative,0
HH076,produce,BacHum,A6,NA,NA,Negative,0
HH076,produce,Bacteroides fragilis,B1,22.52,0.58,Positive,1
HH076,produce,Blastocystis,B2,NA,NA,Negative,0
HH076,produce,Campylobacter,B3,NA,NA,Negative,0
HH076,produce,Clostridium difficile,B4,NA,NA,Negative,0
HH076,produce,CrAssphage,B5,NA,NA,Negative,0
HH076,produce,Cryptosporidium,B6,23.43,0.36,Positive,1
HH076,produce,Cyclospora,C1,NA,NA,Negative,0
HH076,produce,Dientamoeba fragilis,C2,NA,NA,Negative,0
HH076,produce,E. coli O157,C3,NA,NA,Negative,0
HH076,produce,EAEC,C4,NA,NA,Negative,0
HH076,produce,EPEC,C5,24.63,0.7,Positive,1
HH076,produce,ETEC,C6,NA,NA,Negative,0
HH076,produce,Entamoeba histolytica,D1,NA,NA,Negative,0
HH076,produce,Enterovirus,D2,NA,NA,Negative,0
HH076,produce,Giardia,D3,26.18,0.38,Positive,1
HH076,produce,HF183,D4,NA,NA,Negative,0
HH076,produce,Helicobacter pylori,D5,NA,NA,Negative,0
HH076,produce,Hepatitis A,D6,NA,NA,Negative,0
HH076,produce,Hepatitis E,E1,NA,NA,Negative,0
HH076,produce,Listeria monocytogenes,E2,NA,NA,Negative,0
HH076,produce,MS2,E3,NA,NA,Negative,0
HH076,produce,Necator,E4,NA,NA,Negative,0
HH076,produce,No Template Control,E5,NA,NA,Negative,0
HH076,produce,Norovirus GI,E6,NA,NA,Negative,0
HH076,produce,Norovirus GII,F1,NA,NA,Negative,0
HH076,produce,Rotavirus A,F2,NA,NA,Negative,0
HH076,produce,STEC,F3,33.9,0.96,Positive,1
HH076,produce,Salmonella,F4,33.68,0.58,Positive,1
HH076,produce,Sapovirus,F5,NA,NA,Negative,0
HH076,produce,Shigella,F6,NA,NA,Negative,0
HH076,produce,Sketa22,G1,NA,NA,Negative,0
HH076,produce,Spiked_Extraction_Control,G2,NA,NA,Negative,0
HH076,produce,Strongyloides,G3,NA,NA,Negative,0
HH076,produce,Trichuris,G4,NA,NA,Negative,0
HH076,produce,Vibrio cholerae,G5,NA,NA,Negative,0
HH076,produce,Yersinia enterocolitica,G6,23.26,0.34,Positive,1
HH076,produce,blaCTX-M,H1,NA,NA,Negative,0
HH076,produce,blaNDM,H2,NA,NA,Negative,0
HH076,produce,mecA,H3,NA,NA,Negative,0
HH076,produce,qnrS,H4,32.56,0.83,Positive,1
HH076,produce,sul1,H5,NA,NA,Negative,0
HH076,produce,tetA,H6,NA,NA,Negative,0
HH077,compost,Adenovirus 40/41,A1,23.08,0.74,Positive,1
HH077,compost,Aeromonas,A2,NA,NA,Equivocal,0
HH077,compost,Ancylostoma,A3,NA,NA,Negative,0
HH077,compost,Ascaris,A4,NA,NA,Equivocal,0
HH077,compost,Astrovirus,A5,NA,NA,Negative,0
HH077,compost,BacHum,A6,NA,NA,Negative,0
HH077,compost,Bacteroides fragilis,B1,NA,NA,Negative,0
HH077,compost,Blastocystis,B2,NA,NA,Negative,0
HH077,compost,Campylobacter,B3,NA,NA,Negative,0
HH077,compost,Clostridium difficile,B4,NA,NA,Negative,0
HH077,compost,CrAssphage,B5,NA,NA,Negative,0
HH077,compost,Cryptosporidium,B6,33.7,0.92,Positive,1
HH077,compost,Cyclospora,C1,NA,NA,Negative,0
HH077,compost,Dientamoeba fragilis,C2,NA,NA,Negative,0
HH077,compost,E. coli O157,C3,28.58,0.41,Positive,1
HH077,compost,EAEC,C4,34.54,0.38,Positive,1
